stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:44:40249:0:1","Braunau/Inn Innpark","48.2435443624682","13.0478857732069","47400"
"at:44:40249:0:2","Braunau/Inn Innpark","48.2435323975231","13.0481193351808","47400"
"at:44:40250:0:1","Schauersfreiling","48.2563273071746","14.1383776462099","42523"
"at:44:40250:0:2","Schauersfreiling","48.256387116906","14.1383776462099","42523"
"at:44:40257:0:1","Schlüßlberg Ort","48.2233674892713","13.8673289754948","43315"
"at:44:40258:0:1","Schneegattern Wandlbauer","48.0231918552649","13.2799745100443","46417"
"at:44:40258:0:2","Schneegattern Wandlbauer","48.0231257650244","13.2799745100443","46417"
"at:44:40259:0:1","Schönering Ortsmitte","48.2988761991375","14.161976388727","42517"
"at:44:40263:0:1","Braunau/Inn Aventinstraße","48.2555856606932","13.0458196480531","47400"
"at:44:40263:0:2","Braunau/Inn Aventinstraße","48.2555856606932","13.0459184627344","47400"
"at:44:40264:0:1","Steyr Wieserfeldplatz (Gleinker Gasse)","48.0450690747483","14.4178345479855","41200"
"at:44:40265:0:1","Schwanenstadt Hauptschule 2","48.0623744484643","13.7711553411635","44216"
"at:44:40265:0:2","Schwanenstadt Hauptschule 2","48.0624164738671","13.7705624530759","44216"
"at:44:40266:0:1","Schwanenstadt Volksschule (Wendestelle)","48.0575773234507","13.7782879645204","44216"
"at:44:40268:0:1","Braunau/Inn Dietfurter Straße","48.2544253212287","13.0593123436225","47400"
"at:44:40268:0:2","Braunau/Inn Dietfurter Straße","48.2544193400293","13.058827253369","47400"
"at:44:40269:0:1","Braunau/Inn Franz-Amberger-Straße","48.2594014367391","13.0609832100512","47400"
"at:44:40270:0:1","Aurolzmünster Danner","48.2260605925359","13.4736512853274","46500"
"at:44:40270:0:2","Aurolzmünster Danner","48.2250851070543","13.4751424886993","46500"
"at:44:40277:0:1","Lenzing OÖ Sommerfeldstraße","47.9683619328735","13.594780118255","45313"
"at:44:40283:0:40","Linz/Donau Neue Welt","48.2732745852947","14.3136479413188","42500"
"at:44:40283:0:42","Linz/Donau Neue Welt","48.272790284499","14.3122735189339","42500"
"at:44:40283:0:43","Linz/Donau Neue Welt","48.273322417223","14.3141599810309","42500"
"at:44:40289:0:1","Vorderweißenbach Ort/B38","48.552462381931","14.2201243370761","42616"
"at:44:40289:0:2","Vorderweißenbach Ort/B38","48.5521650683447","14.2203129832858","42616"
"at:44:40290:0:1","St.Florian/Inn Einkaufszentrum","48.4427601763001","13.446989287691","45600"
"at:44:40290:0:2","St.Florian/Inn Einkaufszentrum","48.4428018902323","13.4465760626603","45600"
"at:44:40293:0:1","Ottsdorf Abzw Lauterbach","47.886354175868","14.1042416654086","42210"
"at:44:40293:0:2","Ottsdorf Abzw Lauterbach","47.8862758620921","14.1044842105353","42210"
"at:44:40294:0:1","Linz/Donau Untergaumberg","48.2808613651539","14.2816409677412","42500"
"at:44:40294:0:41","Linz/Donau Untergaumberg","48.2798570334686","14.2815870688241","42500"
"at:44:40294:0:42","Linz/Donau Untergaumberg","48.279827142342","14.2811648606406","42500"
"at:44:40296:0:1","Steinerkirchen/Traun Schulen","48.0780775524467","13.9596578204094","42220"
"at:44:40298:0:1","Steyrermühl Ortsmitte","47.9912423694302","13.8046265686545","44214"
"at:44:40298:0:2","Steyrermühl Ortsmitte","47.9914407625022","13.8058572605939","44214"
"at:44:40303:0:1","Suben Volksschule","48.4096165754033","13.430972326173","45526"
"at:44:40304:0:1","Traun OÖ Oedt Tannhubstraße","48.2104266483999","14.2116442407929","42512"
"at:44:40305:0:1","Perg Schulzentrum (Waidhoferstraße)","48.2412949035859","14.6372211067037","40301"
"at:44:40305:0:2","Perg Schulzentrum (Waidhoferstraße)","48.2413427654432","14.6374636518305","40301"
"at:44:40305:0:3","Perg Schulzentrum (Waidhoferstraße)","48.2412889208506","14.6377331464157","40301"
"at:44:40306:0:1","Saxenegg Wegerer","48.2776629783074","14.721986136925","40423"
"at:44:40306:0:2","Saxenegg Wegerer","48.2771368693307","14.7212405352391","40423"
"at:44:40307:0:1","Thalheim b.Wels Bezirksaltenheim","48.151025657977","14.0234022729794","43500"
"at:44:40307:0:2","Thalheim b.Wels Bezirksaltenheim","48.1508758256337","14.0234292224379","43500"
"at:44:40308:0:1","Thalheim b.Wels Volksschule (Parkplatz)","48.1537045864355","14.0331849264248","43500"
"at:44:40311:0:1","Pettenbach OÖ Gewerbegebiet","47.9659319822075","14.0075829408239","42213"
"at:44:40311:0:2","Pettenbach OÖ Gewerbegebiet","47.965962056553","14.0074751429898","42213"
"at:44:40312:0:1","Linz/Donau Hessenplatz (Schubertstraße)","48.3004538381008","14.2951336633106","42500"
"at:44:40312:0:2","Linz/Donau Hessenplatz (Schubertstraße)","48.3006689669092","14.2950438317821","42500"
"at:44:40313:0:1","Untertreßleinsbach Feuerwehr","48.3752340942987","13.7386902267909","43522"
"at:44:40313:0:2","Untertreßleinsbach Feuerwehr","48.3752340942987","13.7382770017602","43522"
"at:44:40317:0:1","Eberschwang Leithen","48.1625374669394","13.5560178137398","44412"
"at:44:40317:0:2","Eberschwang Leithen","48.1626333378961","13.5560806958097","44412"
"at:44:40318:0:1","Vorderstoder Filzmoser Kapelle","47.7137229952745","14.2401747342205","41018"
"at:44:40318:0:2","Vorderstoder Filzmoser Kapelle","47.7136383766475","14.2412167799502","41018"
"at:44:40319:0:1","Vorderstoder Käserei","47.7121091734957","14.2335451674227","41022"
"at:44:40319:0:2","Vorderstoder Käserei","47.7125383219927","14.2321887113435","41022"
"at:44:40320:0:1","Vorderstoder Anleitner","47.7068442613699","14.1853775018816","41022"
"at:44:40320:0:2","Vorderstoder Anleitner","47.7071706892973","14.1862848003186","41022"
"at:44:40321:0:1","Vorderstoder Mitterhauser","47.7069772507723","14.2437679953574","41018"
"at:44:40321:0:2","Vorderstoder Mitterhauser","47.7065541014961","14.2438937594972","41018"
"at:44:40324:0:1","Roitham am Traunfall Watzinger Höhe","48.0213593217438","13.8283780247699","44214"
"at:44:40329:0:1","Aisting b.Schwertberg Abzw Althart","48.2570330575462","14.5780041631663","41500"
"at:44:40329:0:2","Aisting b.Schwertberg Abzw Althart","48.258025876322","14.578480270267","41500"
"at:44:40331:0:1","Wels Klinikum","48.172782661693","14.0233304077567","43500"
"at:44:40331:0:2","Wels Klinikum","48.1734176765761","14.0228632838089","43500"
"at:44:40335:0:1","Wels Heimstättenring","48.1647664203358","14.0086339697064","43500"
"at:44:40335:0:2","Wels Heimstättenring","48.164634603206","14.0086519360121","43500"
"at:44:40338:0:1","Lengau Wetterkreuz","48.0020807279054","13.2227158938265","46420"
"at:44:40338:0:2","Lengau Wetterkreuz","48.0023031218485","13.2226170791453","46420"
"at:44:40341:0:1","Linz/Donau Neue Heimat (Siemensstraße)","48.2534204699013","14.2826740303181","42500"
"at:44:40344:0:1","Arnreit Abzw Wippling","48.5292428798042","14.0222614125684","43625"
"at:44:40344:0:2","Arnreit Abzw Wippling","48.5293023695946","14.0223242946383","43625"
"at:44:40345:0:1","Witzersdorf Pendlerparkplatz","48.482998187474","13.8728536144929","43700"
"at:44:40345:0:2","Witzersdorf Pendlerparkplatz","48.4829267344634","13.8729344628685","43700"
"at:44:40347:0:1","Aigen-Schlägl Rudolfing","48.6506881806574","13.9639517674681","43725"
"at:44:40347:0:2","Aigen-Schlägl Rudolfing","48.6508543520389","13.9635744750487","43725"
"at:44:40348:0:1","Schalchen b.Mattighofen Heimathaus","48.1210025089381","13.1615585892752","47402"
"at:44:40349:0:1","Schalchen b.Mattighofen Neudorf","48.1130381537533","13.1529078130879","47402"
"at:44:40350:0:1","Schindlau Umfahrung","48.6609957042492","13.946057327006","43713"
"at:44:40350:0:2","Schindlau Umfahrung","48.660556624173","13.9462998721327","43713"
"at:44:40352:0:1","Windischdorf Ost","48.3472886833156","13.9478090418102","43512"
"at:44:40352:0:2","Windischdorf Ost","48.3475812285579","13.9470993727357","43512"
"at:44:40354:0:1","Hinterstoder Freizeitpark","47.7003757308533","14.1585448243412","41090"
"at:44:40354:0:2","Hinterstoder Freizeitpark","47.700297136295","14.1585987232582","41090"
"at:44:40356:0:2","Polling im Innkreis Ortsmitte (Waghamer Straße)","48.2297768423412","13.2828042031897","46512"
"at:44:40358:0:1","Aspach im Innkreis Schule","48.1864457269609","13.3047410624309","46402"
"at:44:40358:0:2","Aspach im Innkreis Schule","48.1864457269609","13.3048308939593","46402"
"at:44:40359:0:1","Hinzenbach Fa.EFKO","48.311268913437","14.0038189997829","43501"
"at:44:40359:0:2","Hinzenbach Fa.EFKO","48.3112987861617","14.0036303535732","43501"
"at:44:40360:0:1","Gallneukirchen Einsatzzentrum","48.3509722426884","14.4126961845596","41517"
"at:44:40361:0:1","Gallneukirchen Friedhof","48.3545659937506","14.4242125865037","41517"
"at:44:40361:0:2","Gallneukirchen Friedhof","48.3547391082499","14.4241407212809","41517"
"at:44:40362:0:1","Gallneukirchen Ärztezentrum","48.3499334700804","14.412678218254","41517"
"at:44:40362:0:2","Gallneukirchen Ärztezentrum","48.350082720321","14.4122021111533","41517"
"at:44:40363:0:1","Katsdorf Schule","48.3190889957349","14.4718502460271","41512"
"at:44:40364:0:1","Pasching b.Linz Mühlweg","48.2567998021453","14.2029844814527","42516"
"at:44:40364:0:2","Pasching b.Linz Mühlweg","48.2564947742461","14.2026521047976","42516"
"at:44:40365:0:1","Grieskirchen Michaelnbacher Straße","48.2384290932705","13.8233474591782","43301"
"at:44:40365:0:2","Grieskirchen Michaelnbacher Straße","48.2382735332109","13.8232576276497","43301"
"at:44:40368:0:1","Ried im Innkreis Prillerweg","48.2203929416578","13.4811971337151","46500"
"at:44:40370:0:1","Braunau/Inn Dr.-Rudolf-Guby-Straße","48.2588990624423","13.0590877648014","47400"
"at:44:40372:0:1","Dietachdorf Gewerbegebiet","48.0768771784895","14.4252456490805","41211"
"at:44:40372:0:2","Dietachdorf Gewerbegebiet","48.0766250964003","14.425335480609","41211"
"at:44:40373:0:1","Waldhausen im Strudengau Weinschenksiedlung","48.2757438500816","14.9533202889237","40412"
"at:44:40373:0:2","Waldhausen im Strudengau Weinschenksiedlung","48.2758454879636","14.9531046932555","40412"
"at:44:40379:0:1","Tragwein Mistlberg Steininger","48.3306705513563","14.5876161367077","40522"
"at:44:40379:0:2","Tragwein Mistlberg Steininger","48.3308198580061","14.5875173220265","40522"
"at:44:40380:0:1","Zell am Moos Häusern","47.9224682973452","13.3441142213394","45217"
"at:44:40380:0:2","Zell am Moos Häusern","47.9225766559818","13.343907608824","45217"
"at:44:40382:0:1","Flughafen Linz Cargo","48.2396915054897","14.1814967798536","42515"
"at:44:40383:0:1","Kefermarkt Aistfeld","48.4390951756833","14.5351904567192","40618"
"at:44:40383:0:2","Kefermarkt Aistfeld","48.439297800509","14.5353341871647","40618"
"at:44:40386:0:1","Hagenberg im Mühlkreis Agrarbildungszentrum","48.3745717470253","14.5130020691984","41501"
"at:44:40386:0:2","Hagenberg im Mühlkreis Agrarbildungszentrum","48.3744106342235","14.512966136587","41501"
"at:44:40388:0:1","Steinbach am Ziehberg Schüttwamp","47.9051099260826","14.0065678445527","42212"
"at:44:40388:0:2","Steinbach am Ziehberg Schüttwamp","47.9050617504576","14.0059659733122","42212"
"at:44:40389:0:1","Gmunden Engelhof Technologiezentrum","47.9261222661381","13.817140100564","44200"
"at:44:40389:0:2","Gmunden Engelhof Technologiezentrum","47.9259717782859","13.8170951847998","44200"
"at:44:40390:0:1","Schlierbach/Krems Galgenau Güterweg Straßer","47.9187538668411","14.1086703597599","41191"
"at:44:40391:0:1","Schlierbach/Krems Abzw Weigersdorf","47.9312626682319","14.1146621227058","41122"
"at:44:40394:0:1","Aspach im Innkreis Pendlerparkplatz","48.1852239263878","13.3023605269277","46402"
"at:44:40394:0:2","Aspach im Innkreis Pendlerparkplatz","48.1854694866847","13.3040583428149","46402"
"at:44:40407:0:1","Bad Hall Stadttheater","48.033152488051","14.2124078087845","41118"
"at:44:40407:0:2","Bad Hall Stadttheater","48.0331464810119","14.2122191625748","41118"
"at:44:40409:0:1","Pfarrkirchen b.Bad Hall Schwimmbadstraße","48.0332305794957","14.2021310819327","41118"
"at:44:40409:0:2","Pfarrkirchen b.Bad Hall Schwimmbadstraße","48.033218565435","14.2025083743521","41118"
"at:44:40410:0:1","Pfarrkirchen b.Bad Hall Schnürerbrücke","48.0335369370975","14.1984479892673","41118"
"at:44:40411:0:1","Julbach im Mühlkreis Pendlerparkplatz","48.6566996753683","13.8678589815125","43717"
"at:44:40419:0:1","Pfarrkirchen b.Bad Hall Mühlgruber Straße","48.0291035848677","14.1992385067174","41118"
"at:44:40420:0:1","Pfarrkirchen b.Bad Hall Friedhof","48.0279861757554","14.2005859796438","41118"
"at:44:40420:0:2","Pfarrkirchen b.Bad Hall Friedhof","48.0284487620363","14.2000020747091","41118"
"at:44:40421:0:1","Mühlgrub b.Bad Hall Schloss","48.0257152374279","14.2042421228507","41118"
"at:44:40436:0:1","Attnang Brucknerstraße","48.0115286201965","13.7242543001731","45302"
"at:44:40436:0:2","Attnang Brucknerstraße","48.0115827062003","13.7245597273698","45302"
"at:44:40438:0:1","Ried im Innkreis Josef-Kränzl-Straße/HTL","48.2034401080862","13.4845029339611","46500"
"at:44:40438:0:2","Ried im Innkreis Josef-Kränzl-Straße/HTL","48.2033203647269","13.4844849676554","46500"
"at:44:40439:0:1","Grünau im Almtal Im Dorf","47.8528310874502","13.9541421645642","42224"
"at:44:40439:0:2","Grünau im Almtal Im Dorf","47.8529215078208","13.9543757265381","42224"
"at:44:40440:0:1","Grünau im Almtal Sportplatz","47.8553085485799","13.9607986808204","42224"
"at:44:40440:0:2","Grünau im Almtal Sportplatz","47.8552844376064","13.9605471525408","42224"
"at:44:40441:0:1","Grünau im Almtal Bauerwirt","47.8574483528223","13.9732313643544","42224"
"at:44:40441:0:2","Grünau im Almtal Bauerwirt","47.8575327376586","13.9730696676032","42224"
"at:44:40442:0:1","Grünau im Almtal Waschenhaus","47.8574483528223","13.9814689155109","42224"
"at:44:40442:0:2","Grünau im Almtal Waschenhaus","47.857544792624","13.9813611176768","42224"
"at:44:40444:0:1","Grünau im Almtal Hochschlagsiedlung","47.8569420409208","13.9954377181809","42224"
"at:44:40444:0:2","Grünau im Almtal Hochschlagsiedlung","47.8570143714951","13.9955275497093","42224"
"at:44:40446:0:1","Grünau im Almtal Stossbachbrücke","47.8533072996304","14.0055527482815","42224"
"at:44:40446:0:2","Grünau im Almtal Stossbachbrücke","47.8533314115232","14.0057683439497","42224"
"at:44:40447:0:1","Grünau im Almtal Kasbergbahnen Parkplatz","47.8487921500992","14.0070798842647","42224"
"at:44:40447:0:2","Grünau im Almtal Kasbergbahnen Parkplatz","47.8487740645977","14.0070259853476","42224"
"at:44:40449:0:1","Reichenau im Mühlkreis Ramberg","48.4631661152382","14.345340504547","41603"
"at:44:40449:0:2","Reichenau im Mühlkreis Ramberg","48.4625525671888","14.3457896621891","41603"
"at:44:40450:0:1","Grünau im Almtal Edthofsiedlung","47.8572916377621","13.9670868878101","42224"
"at:44:40450:0:2","Grünau im Almtal Edthofsiedlung","47.8573820503546","13.9671587530329","42224"
"at:44:40453:0:1","Klaus b.Bad Kreuzen Untergaisberg","48.2466491711301","14.7791100058502","40490"
"at:44:40453:0:2","Klaus b.Bad Kreuzen Untergaisberg","48.2471636298925","14.7785620335268","40490"
"at:44:40454:0:1","Waldhausen im Strudengau Badesee","48.281752095186","14.9548923406711","40410"
"at:44:40454:0:2","Waldhausen im Strudengau Badesee","48.2811901599272","14.9554043803832","40410"
"at:44:40457:0:1","Hallstatt Nord","47.5683697579259","13.6498198957206","44023"
"at:44:40457:0:2","Hallstatt Nord","47.5679636678368","13.650143289223","44023"
"at:44:40458:0:1","Spital am Pyhrn Lofergut","47.6451974045359","14.3334288438779","41013"
"at:44:40458:0:2","Spital am Pyhrn Lofergut","47.645239769405","14.3333210460438","41013"
"at:44:40461:0:1","Pasching b.Linz Wagram L1390","48.2373581125091","14.2349824718775","42591"
"at:44:40463:0:1","Enns Bezirksaltenheim","48.2134376910506","14.4716346503589","41214"
"at:44:40464:0:2","Enns Eichbergstraße","48.2089180674189","14.4643582965565","41214"
"at:44:40467:0:1","Schneegattern Eschenbachstraße","48.0253247220776","13.3066814234449","46417"
"at:44:40467:0:2","Schneegattern Eschenbachstraße","48.0252105708779","13.3066365076807","46417"
"at:44:40471:0:1","Traun OÖ Pyhrnbahnstraße/Neusiedlerstraße","48.2332056064157","14.2598837715568","42512"
"at:44:40471:0:2","Traun OÖ Pyhrnbahnstraße/Neusiedlerstraße","48.2331038837379","14.2600095356966","42512"
"at:44:40472:0:1","Penking b.Hargelsberg","48.1421788068769","14.4067493373779","41215"
"at:44:40472:0:2","Penking b.Hargelsberg","48.142382613289","14.4069918825047","41215"
"at:44:40473:0:1","Leonding Meixnerkapelle","48.2581694147908","14.2602251313648","42500"
"at:44:40473:0:2","Leonding Meixnerkapelle","48.2586957190615","14.2599466536267","42500"
"at:44:40474:0:1","St.Florian b.Linz Einsatzzentrale (Stiftstraße)","48.2043321873016","14.372020468489","41216"
"at:44:40475:0:1","St.Florian b.Linz Thannstraße","48.2023683950621","14.3791261423874","41216"
"at:44:40475:0:2","St.Florian b.Linz Thannstraße","48.2023863569176","14.3792339402215","41216"
"at:44:40476:0:1","St.Florian b.Linz Karl-Geisz-Straße","48.2098938609865","14.3939842771888","41216"
"at:44:40476:0:2","St.Florian b.Linz Karl-Geisz-Straße","48.2100375345427","14.3950083566129","41216"
"at:44:40477:0:1","Steyr Harrerstraße","48.073942146215","14.4303660462007","41200"
"at:44:40478:0:1","Steyr Im Stadtgut Zone E","48.0739781598955","14.4268446502865","41200"
"at:44:40479:0:1","Ulrichsberg OÖ Abzw Lichtenberg","48.6776897760605","13.9107265868766","43713"
"at:44:40479:0:2","Ulrichsberg OÖ Abzw Lichtenberg","48.6776067346662","13.910645738501","43713"
"at:44:40480:0:1","Asten b.St.Florian Gemeindeamt","48.2194831863432","14.4216703542492","41216"
"at:44:40481:0:1","Raffelstetten Schifferweg","48.2385906359086","14.4010360521701","41290"
"at:44:40482:0:1","Bad Goisern Marktplatz","47.6406641650145","13.6173188487367","44022"
"at:44:40482:0:2","Bad Goisern Marktplatz","47.6405612698322","13.6171930845969","44022"
"at:44:40483:0:1","Enns Gesundheitszentrum","48.2210991879258","14.4727934770756","41214"
"at:44:40483:0:2","Enns Gesundheitszentrum","48.2211590388566","14.4737636575826","41214"
